,X,Y
2432,"Здравствуйте! В 3 недели мы с ребенком попали в больницу с ОРВИ, нас кололи антибиотиками цифотаксин, прокололи 3 дня, на 4 день появилась сыпь, дали фенистил и укололи супрастин все прошло, антибиотики отменили. Выписали домой и через неделю у нас высыпали по всему телу красные бляшки, дерматолог сказала аллергический дерматит, но по какой причине неизвестно. Мучаемся уже 3 месяца. Ребенку 4 месяца сдавали анализ на имуноглобулин вот результат Ig total результат 3 референсные значения < 15. Не можем понять есть у ребенка аллергия или нет?",1
2433,"Здравствуйте, Добрый день! Помогите не знаю что делать! Сыну 9 лет с года была собака все было хорошо сейчас 6 мес назад переехали и того питомца оставили бабушки, сейчас сын попросил на день рождение щенка другой породы мы купили и я не знаю что делать, после 5 часового общения с этой собакой начал чихать соплей нет отек слизистой! 
Что делать, как быть? Дала супрастин вроде прикратилось, но на тот момент был не поменен кошачий латок, когда мы ехали 4 часа с щенком в машине все было хорошо но как переступили порог дома сразу у сына началось! Что делать как быть? Как понять на что это на щенка или на лоток кошачий! 
ведь мы жили с собакой такого не было!",1
2434,"Здравствуйте! Подскажите пожалуйста, за 2 часа до сдачи крови на аллергены скушали яблоко. Может ли это повлиять на результаты анализов? Основной прием пищи был за 5 часов до сдачи крови. Результаты будут достоверны или пересдавать нужно? Спасибо",1
2435,"Здравствуйте,! У моего ребенка постоянный кашель, часто с приступами астму не подтверждают, препараты от аллергии не помогают. Все начинается с носа, много слизи стекает по задней стенке, еще у него атопический дерматит кожа очень сухая, аллергопробы не делают из-за непроходящего кашля, ребенок очень мучается от него несколько лет. У нас многодетная малоимущая семья и мы не можем сделать те анализы которые нам предлагают. Пожалуйста помогите!",1
2436,"Здравствуйте, у меня сыпь по телу. Сначала появилась на руках, потом на животе, а сейчас на ногах. Она не проходит ни на руках ни на животе. Протираю салициловым спиртом. Сыпь не чешется. Поставили тиро это фолекулчрный гиперкератоз. Его у меня никогда не было. Может это аллергия? Проводишь рукой по телу, как-бы прыщики. Что это?",1
2437,"Здравствуйте! Полторы недели назад появилось пару прыщиков, а сейчас примерно 170 штук. На шее, на плечах (совсем чуть-чуть), на лопатках, и разошлись еще по всей спине, на живот, до трусов. По размеру разные, очень сильно чешутся, но не все. У некоторых явно видна точка в центре, те которые самые первые два, подсохший центр. Предположили укусы клопов, вчера просмотрели кровать, одеяла, подушки, каждый шов, место возле кровати, розетки, ни каких следов прибывания не обнаружили. 
Протираю перекисью, вызывает жжение, потом перестает и меньше чешется, наношу фенестил, немного присели, но так же чешутся, даже самые незаметные. Кожа чувствительная. Это укусы и нет? 
И связаны ли эти прыщи с двумя другими пятнами на теле появившимися почти месяц назад, дерматолога диагноз Токсикодеомия с экзематизацией?",1
2438,"Здравствуйте. У меня вопрос такой: дочери 4 года, у нее аллергия практически на всю еду (молочка, свинины, говядина, томаты, красная рыба, бананы, киви (по анализам из вены) но еще на все красное, все что хоть косвенным образом относится к молочке (масло, сухое молоко, даже галетное печенье) на консерванты и прочие добавки, так же овсянку. В общем рацион не сильно разнообразен! Аллерголог ставит Атопический дерматит (так как на это все реакция сыпь и чесотка под коленками). Мы уже год на диете, исключили все то показал анализ и то что выявлено опытным путем, даже хлеб, сыпь вроде как успокоилась пока ничего не проскочет, но вот отеки или спазмы не проходят ни как. То есть любые сопли дают кашель, а кашель дает абструкцию (ставят постоянно нам абструктивный бронхит). Приступы длятся долго (целую ночь или сутки почти) похожи на астму, но диагностировать до 6 лет не хотят нам ее! Лечить советуют гармональными ингаляциями. Конечно в опасных ситуациях приходится, но абструкции бывают часто и каждый раз гармоны - очень страшно, дочка стала волосатая, то есть руки, ноги, спинка немного покрываются волосиками темными. Не ужели это гармональный сбой или что это? Подскажите пожалуйста что можно предпринять в лечении этих приступов (абструкции) и волосатости ребенка. И как можно поднять иммунитет ребенку если ей нельзя ни витамин ни лекарств (на все аллергия, даже на противоаллергический препарат был отек Квинке). Закаливание тоже не подходит так как сразу сопли-кашель-приступ. У нас грамотного специалиста найти не могу, все говорят ждать и наблюдать пока переростет! Здравствуйте,",1
2439,"Здравствуйте. У меня вопрос такой: дочери 4 года, у нее аллергия практически на всю еду (молочка, свинины, говядина, томаты, красная рыба, бананы, киви (по анализам из вены) но еще на все красное, все что хоть косвенным образом относится к молочке (масло, сухое молоко, даже галетное печенье) на консерванты и прочие добавки, так же овсянку. В общем рацион не сильно разнообразен! Аллерголог ставит Атопический дерматит (так как на это все реакция сыпь и чесотка под коленками). Мы уже год на диете, исключили все то показал анализ и то что выявлено опытным путем, даже хлеб, сыпь вроде как успокоилась пока ничего не проскочет, но вот отеки или спазмы не проходят ни как. То есть любые сопли дают кашель, а кашель дает абструкцию (ставят постоянно нам абструктивный бронхит). Приступы длятся долго (целую ночь или сутки почти) похожи на астму, но диагностировать до 6 лет не хотят нам ее! Лечить советуют гармональными ингаляциями. Конечно в опасных ситуациях приходится, но абструкции бывают часто и каждый раз гармоны - очень страшно, дочка стала волосатая, то есть руки, ноги, спинка немного покрываются волосиками темными. Не ужели это гармональный сбой или что это? Подскажите пожалуйста что можно предпринять в лечении этих приступов (абструкции) и волосатости ребенка. И как можно поднять иммунитет ребенку если ей нельзя ни витамин ни лекарств (на все аллергия, даже на противоаллергический препарат был отек Квинке). Закаливание тоже не подходит так как сразу сопли-кашель-приступ. У нас грамотного специалиста найти не могу, все говорят ждать и наблюдать пока переростет! 
Лямблии были обнаружены, но их пролечили и сдали повторно анализ, все ок, их нет, но ситуация не улучшилась все равно! Дома на ночь включаю солевую лампу, вроде как на совсем чуток лучше, по крайней мере не хуже!",1
2440,"Здравствуйте! Ребенку 1,3. 2нед назад принимала Экоклав 4дня и Сиалор проторгол от простуды. Началась крапивница в локальных местах. После отмены антибиотика и приема фенистила прошло. Через неделю поехали за город и крапивница высыпала по всему телу, без волдырей, без отека Квинке просто пятна и горячее тело. На солнце Крапивница усугубляется, если гуляем на улице вечером, крапивница так же увеличивается, но не так сильно как на солнце. Каждый выход на улицу-это контакт с одуванчиками. 
На что может быть аллергия? На солнце, одуванчики или все же антибиотик Экоклав? 
Какие анализы можно сдать Ребенку в 1год и 3месяца?",1
2441,"Здравствуйте, подскажите что делать. Девочке 17 лет назначили флуканазол для лечения молочницы, через 15 минут после приема таблетки онемело лицо, руки и ноги покрылись пятнами. Во рту появились какие-то язвочки. Аллерголога в поселке нет, терапевт приписал Фексадин. Не знаем куда обратиться.",1
2442,"Здравствуйте, уважаемый доктор. После лет 18-19 стал терять сознание на приеме у стоматолога после укола в десну. Как только укололи, спустя пару минут начинает действовать анастезия, и я медленно отключаюсь, открываю глаза, а на меня дуют и откачивают. Сдавал анализ на анастетики. Все отрицательно. Один врач сказал что аллергия сопровождается анафилактическим шоком изза адреналина в анастетиках. Хочу у вас узнать, если я соберусь делать себе зубы под общим наркозом, я не уйду на тот свет?",1
2443,"Здравствуйте, живет у меня бульдог уже больше полугода, когда облизывала было небольшое пощипывание раньше, и не только у меня. Но сегодня взяла ее на руки чтобы перенести через дорогу и вся внутренняя сторону рук покрылась красными мелкими пятнами, ощущения было как будто чешется, горит и щипит одновременно. Все проходит минут за 10-15 полностью. Других симптомов вроде нет. Что это может быть? На животных никогда аллергии не было, когда-то даже сдавала пробы. К слову у нее сейчас небольшая линька и течка, не знаю важно ли это. В доме есть еще другая собака - ротвейлер, на него никакой реакции, даже у моей подруги-аллергика, от бульдога же у нее весь букет с соплями и чиханием + красные пятна с прыщиками как будто крапивница.",1
2444,"Здравствуйте! Ребенку 1.3. 2нед назад принимала Экоклав 4дня и Сиалор проторгол от простуды. Началась крапивница в локальных местах. После отмены антибиотика и приема фенистила прошло. Через неделю поехали за город и высыпали пятна по всему телу, без волдырей, уже совсем не похожее на крапивницу. В местах пятен-горячее тело. На солнце пятна краснеют и увеличиваются, а если гуляем на улице вечером, так же увеличивается их количество, но не так сильно как на солнце. Каждый выход на улицу-это контакт с одуванчиками. На что может быть аллергия? На солнце, одуванчики или все же антибиотик Экоклав? Прошлое лето прошло без таких высыпаний, хотя так же гуляли на солнце. Какие анализы можно сдать Ребенку в 1год и 3месяца?",1
2445,"Здравствуйте, вопрос такой. У мужа с рождения аллергия на рыбу и морепродукты. (отек Квинке) . Даже от запаха приготовления рыбы он задыхается. Никогда не был на море, но в этом году у нас есть возможность отдохнуть семьёй. Вопрос собственно и заключается в этом, будет ли аллергия на море?",1
2446,"Здравствуйте, уважаемый доктор! Меня интересует вопрос, есть ли уже астма у моего сына? Лечимся у аллерголога с января 2016 г, диагноз не поставлен пока. По моей линии: мой дедушка болел БА и мой брат аллергик на шерсть и дом. Пыль+ тоже БА. По линии мужа и у самого мужа есть ""легкая"" аллергия(крапивница) на пот, на алкоголь. У сына алергич. Дерматит с 6 мес, с 2-х лет начались частые ОРВИ, о. ринофарингиты, отиты, кашель при ОРВИ улучшался после ингаляций с беродуалом, свистящее дыхания и хрипы по ночам, дыхание слышно было на расстоянии, многие противокашлевые и отхаркивающие, антибиотики не помогали(на фоне ОРВИ). Спустя некоторое время появились постоянная заложенность носа с бесцветными выделениями ""как водичка"", кашель по утрам, чихание по утрам, и после дневного сна, в течении для наблюдались единичные покашливания и чихание. Выяснили пищевую аллергию на глютен, пшеничную муку, молоко коровье, мясо курицы, аллергены респираторной аллергии не выявлены, сдавали на все, результат по ""0"", гельминтов тоже нет. Симптомы аллергич. Ринита снимаются хорошо только Авамисом, Кромогексал помогает частично на 1-2 нед. После назначения Синглона 4 мг на ночь, утренний кашель прошел через неделю, спать стал хорошо, дыхание без свистов и хрипов и без ""кошачьего мурлыканья"". Участковый педиатр говорила что легкие ""чистые"", бывало отмечала жесткое дыхание,. Принимаем синглон второй месяц, бывает в течении дня чихание редко, кашель редко появляется после активных игр у сына. Прозрачные выделения из носа и кашель появляются при нарушении диеты. На данный момент лечимся Дезал 2,5 мл 1 р в день, синглон 4 мг на ночь, эмульсия липобейз наружно 2 р в день после купания. Прочитала что антилейкотриеновые препараты "" действуют положительно"" при имеющейся уже бронхиальной астме и относятся к средствам базисной терапии, так ли это?. Уважамый доктор, как вы считаете сейчас у сына дебют БА? Какой степени? Знаю, что по наследственности может проявиться т. к у нас высокий риск. Какие обследования будут информативны в его возрасте на подтверждение БА? Может ли аллерголог поставить на учет по БА сына в таком маленьком возрасте? Заранее вам спасибо за ответы на интересующие меня вопросы.",1
2447,"Здравствуйте, нашему малышу 8 месяцев, в 6мес начали прикорм, ребенок искусственник, кор мили нан, затем безмолочные каши нэстле, гречневая, овсяная и бабушкино лукошко овощные и фруктовые пюре. Через месяц появилась сыть и зуд, врач сказал что дерматит. Пошли к аллергологу ничего определенного не сказал, выписал лечение-зиртек, фильтрум, локоид крем липокрем, вопрос чем можно заменить назначенный крем, т. к. считаем, что этот крем, для такого возраста, опасен. Лечимся этими препаратами 3дня, результата 0. Сыпь по всему телу, на локте все взялось корочкой, что делать? Спасибо, с уважением Надежда.",1
2448,"Здравствуйте, у меня появилась сыпь на лице, груди и спины в виде красных небольших прищиков, некоторые даже с нагноениями, не могу понять от чего, принимала энторосгель три дня и противоаллергенные, не помогает, подсказали принимать диазолин каждые 2 часа и 3 раза в день хлористый по 1ст. Ложке, и так же результатов нет, помогите пожалуйчта подобать лечение",1
2449,"Здравствуйте, Лечусь долго от ангины (гнойной) пил кучу разных антибиотиков и кололи то же внутривенно. Из за долгого приема антибиотиков старые аллергии на (котов, собак, киви, яблоко) стало еще более сильной. (трудно дышасть становиться) Надо колоть антибиотик пролангированного действия (Бицилин 5) Кололи уже 2 раза. Пью перед уколами - Цитерин. Надо уколоть 3 раз. Начитался про анафилактический шок. Страшно делать. Или не стоит бояться?",1
2450,"Здравствуйте, уже несколько дней беспокоит аллергия на коже, до этого с этим не сталкивалась. Первое, на что подумала, что это от тюльпанов, был контакт. Началось с покраснения и сильного зуда в области шеи, головы и подмышек, после приема Супрастина покраснение и зуд спал. И так уже несколько дней в основном, начинается вечером, но по всему телу, и не такой сильный зуд, как в первый день, но это из-за таблеток. Принимаю Цетиризин ахрихин 2 раза в день, утром и на ночь. Что за аллергия у меня, на какую похоже. К врачу еще не обращалась.",1
2451,"Здравствуйте, почему не сбивается температура? Это от АСИД или другое. Нос заложило только и жжение в одной ноздре. Уколы от скорой помогли на несколько часов, антигриппин и ибуклин вообще ноль действий, парацетомол с анальгином и диазолином пока сбил температуру, но снова поднимается.",1
2452,"Здравствуйте,26 мая опухла губа появился зуд на лице припухла верхняя десна.27 вызвала скорую диагноз аллергия давала ""зодак"". полоскал хлоргексидом рот. Протирала фуроцелином.30 мая появилась шишка на левой стороне затылка. Опухоль губы спала но не совсем. Заранее спасибо за помощь",1
2453,"Здравствуйте, Элеонора Владимировна! Аллергический ринит 2 года, аллерголог назначил Рузам п/к №10, Лекроин, Кромогексол. Симптомов Аллергии нет. Три дня Т=37.6, гнойные нарывы. Можно ли пить амоксицилин и продолжить Рузам?",1
2454,"Здравствуйте, У ребенка 2 лет появилась краснота кожи(как мрамор) затем появились красные пятна, преимущественно ножки лицо и ручки, в течение 3 дней кололи супрастин, преднизолон 2 раза в день, давали сорбент и фенистил. Пятна то бледнеют то снова краснеют, теперь через 3 дня пятно имеет вид кругов с красным ореолом, Температура не повышалась совсем, активный, состояние обычное, несколько плаксив, не чешется. Что это может быть и есть ли улучшение? Некоторые пятна коричневатые, бледные. Спасибо.",1
2455,"Здравствуйте, Подскажите пожалуйста, мы заметили, что при лечении насморка диоксидином или изофрой , у ребенка возникает аллергический отек слизистой носа, который только усиливает течение болезни. Может вы сможете объяснить причину? Спасибо.",1
2456,"Здравствуйте, 
У моей дочки с начала зимы появился дерматит на внутренней стороны локтевого сгиба, он то появляется, то проходит. Были подозрения на мёд и шоколад. Недавно сдали кровь на аллергены mast. Показало аллергию на березу 2 класс и очень сильную аллергию на кошек 300 -4 класс. Но зимой берёзы не цветут и кошек у нас дома нет и контактов с ними не было. Значит ли это что теперь всю жизнь у неё будет аллергия на кошек и березу. Не могли бы вы прокомментировать исходя из данного анализа, результаты которого прилагаю",1
2457,"Здравствуйте, подскажите может ли быть аллергия у ребенка на резину(в частности резиновый батут, шарики находящиеся в доме). Последствие отечность лица, губы. Или всетаки на еду? В семье никто не страдал аллергией. Еще на корицу идет аллергия ввиде отечностей. Очень страшно это все видеть. Как нам быть? Спасибо",1
2458,"Здравствуйте, С середины марта мучает сухой кашель (начинается сухой кашель, как только начинает течь из носа прекращается кашель, и все проходит) . Чаще по ночам (примерно один раз за ночь). Начала принимать цетрин через три дня кашля не стало (кашель прекратился во время дождей). Сейчас погода наладилась кашель обострился. Это аллергия или другое заболевание? Если аллергия как лечить и какие анализы сдавать? 
Спасибо",1
2459,"Здравствуйте, беременность 16 недель, можно ли колоть укол дипроспана от сезонной аллергии, на протяжении 10 лет больше ничего не помогало снять все симптомы: практически полностью заложенный нос, красные опухшие глаза, отекшее горло, состояние будто болеешь гриппом, такое состояние месяца на два!",1
2460,"Здравствуйте, у моего сына месяц назад появилась аллергия (красное пятнышко в районе виска, шероховатое). Сначала я не обратила на нее внимания, думала, что это потничка. Потом пятно стало увеличиваться, далее появилось еще одно в районе другого виска. Поменяли смесь с НАНа обычного на Семилак. Ребенок не захотел ее есть. Стали давать Нормобакт. Поменяли смесь на Нутрилак. На следующий день высыпало еще сильнее (пятно стало ярче, появились пятна на шее, появился сильный зуд и красные щечки, нос - кожа без изменений). Стала давать Фенистил капли. Препарат помогает, но не надолго. Даю по 3 кап 3 раза в день. После приема препарата становится легче только на 2 часа. Наружно используем крем Эмолиум обычный. 
Перешли на НАН гипоаллергенную. Сегодня начнем Энтеросгель. 
Вопрос: 
Как понять, что выбранная смесь НАН ГА не вызывает аллергию? Что можно использовать кроме Фенистила. Чем можно снять зуд (желательно наружно). 
Общее состояние ребенка: активный, аппетит хороший, 2 недели назад стал ходить жидковато (консистенция как манная каша, цвет желтый). Какаем 1 раз в 1-2 дня. Ощущения, что иногда мучает животик. Нормобакт пропили. 
Заранее, Спасибо за ответ.",1
2461,"Здравствуйте, подскажите пожалуйста, у меня аллергия на пинициллин, недавно был бронхит врач назначил цефатоксим сделала 1укол и стало плохо, сейчас ангина назначили зиннат, можно ли его принимать он ведь тоже цефалоспоринового ряда? Спасибо.",1
2462,"Здравствуйте, моему мальчику 9 месяцев. На протяжении двух месяцев борюсь с проблемой высыпание на мошенке и кое где на ляшках. Ребенок постоянно пытается почесать. Сегодня увидела что опух писюн, весь красный. Наш педиатр сказала пищевая аллергия. Мазала ""деситином""по началу помогал. Сейчас подмываю лаврушкой. Памперсы вообще не носим, только на улицу. Подскажите что это может быть.",1
2463,"Здравствуйте, у моего ребенка 2,5 года стал мучать ночной кашель. Педиатр ставил ОРВИ, или говорил, что во время сна сопли стекают по задней стенке и он поэтому кашляет. Днем ребенок не кашлях. В апреле 2014г. Мы сдали анализы на аллергию – на продукты аллергии нет, на шерсть животного тоже нет, только было слабо-положительный результат на домашнюю пыль. Аллерголог выписал парлазин, при сильном кашле беретуал, а так же 2 раза в год пролечится от глистов (для профилактике). 
В 2015г. у ребенка кашель был периодический без температуры, педиатр говорил, что это ОРВИ. Сдали анализы из носа был сделан мазок он был отрицательный. Но я попросила нас направить в областную больницу аллергологу. Когда мы прибыли к аллергологу (а мы ехали в машине ребенок постоянно кашлял, когда выходили на улицу кашель прекращался) со всеми анализами, то она поставила в этот же день диагноз бронхиальная астма. Выписала синглон по 1 таб. И фликсадит по 2 вдоха 2 раза в день и пройти потовый тест. Потовый тест у нас отрицательный. Ребенку даю синглон по 1 таб. Фликсадит я ему не давала, так как кашель нет. Сейчас он у нас на диете. Собираемся вывести ребенка на море, нужно ли ему там давать синголн. И правильно ли поставили нам диагноз.",1
2464,"Здравствуйте, почти 30 лет страдала полинозом. В июне июле каждого года на цветение трав, тополя. Все симптомы (насморк, чихание, отекали все слизистые- нос, глаза, обострялся бронхит, доходило до астмы) антигистаминные препараты помогали очень слабо. И вот уже третий год полиноз прошел, нет ни каких жалоб. У меня сейчас предклимаксический период (сбои менструального цикла, поставлен диагноз фиброзно-кистозная мастопатия) и я даже не знаю- радоваться ли мне исчезновению этой напасти? Это нормально, что полиноз после стольких лет прошел?",1
2465,"Здравствуйте! Я всегда мучаюсь от аллергии. Сейчас видимо у меня период обострения. Месяц назад на лбу появилась сыпь в виде волдырей с белой жидкостью. Сначала подумала, что аллергия на шампунь, в составе которого есть витамин В, на него очень сильная аллергия. Прекратила пользоваться данным шампунем, начала пить лоратадин. Лучше не стало, становилось только хуже. Села на антигистаминную диету, исключила аллергены, проколола 10 ампул тавегила. Легче не стало. Поняла, что аллерген все же попадает в организм. И буквально вчера поняла, что это возможно реакция на препарат мастодинон. Сейчас нахожусь на диете, пью центин и полифепан. Ходила сегодня в поликлинику, аллерголога у нас нет, направление не дают. Я просто уже не знаю куда обратиться, на данный момент не могу позволить себе платного врача. Вся надежда на Вас, я уже в полном отчаянии. Подскажите, пожалуйста, может мне еще какие уколы поделать? Заранее огромное спасибо!",1
2466,"Здравствуйте, сдавали педиатрическую панель аллергенов, выявлена небольшая аллергия на березу и арахис. У нас атопический дерматит. Среди перекрестных аллергенов на березу (судя по статьям в Интернете) есть картофель и морковь. Но исходя из результатов педиатрической панели, на картофель и морковь аллергии нет. Можно ли их свободно есть, или есть какие-либо ограничения, и надо ли вымачивать тогда картофель?",1
2467,"Здравствуйте, подскажите пожалуйста, у ребенка аллергия похожа на крапивницу. Принимали фенистил, аллергия проходит, а потом опять. Мне подсказали, что можно купать ребенка в чистотеле. В какой траве лучше купать, и можно лить мыть ребенка хозяйственным мылом? Спасибо!",1
2468,"Здравствуйте, у дочки такие пятна уже пол года, но до этого они были маленькие. Сейчас это их максимальный размер. Красные или розовые бывают. Чешутся иногда, ночью чаще, но не сильно беспокоит зуд. Мазала фенистилом, пили фенкарол. Не помогло совсем. Пили эдем. Тоже безрезультатно. Уже просто устали от этих пятен, еще они сухие и шершавые на ощупь! Сдавали копрограмму и дисбактериоз. Были у гастроэнтеролога, она сказала с кишечником все в порядке, атопический дерматит и желчь недостаточно вырабатывается и назначила хофитол на 2 недели и диету, прошло дня 3, но пятно красное как и было. , но думаю я что это аллергия, но вот она может быть абсолютно на все что угодно (да и говорят что в таком возрасте рано такой анализ сдавать на аллергены! Дома собака с рождения, но появились после 2 лет. Как вы считаете, есть ли шанс что она это перерастет?",1
2469,"Здравствуйте, подскажите пожалуйста что это за болезнь, сначало зачесались веки. Покраснели, на следующий день высыпали прыщи и бугристые пятна на лице, потом высыпало между ног, под мышками и всё это чешеться, большое спасибо за ранее благодарна!",1
2470,Здравствуйте. Ребенку было 1.5 месяца начались высыпания маленькие гнойнички на личике и головке врач сказала что это подсыпает нас на смесь(кушаем беллакт оптиммум1) но дошло до того что все стало корочками а предложений поменять смесь или еще что либо не было сказали это не так еще страшно чтобы лечить. К трем месяцам слава богу все прошло личико чистенькое. Вот нам через пару дней 4 месяца а у нас начались такие же высыпания опять. Пробы на аллергены делают только с трех лет. Стоит ли все таки требовать у нашего педиатра переход на другую смесь. Подскажите что делать?,1
2471,Здравствуйте. Ребенку было 1.5 месяца начались высыпания маленькие гнойнички на личике и головке врач сказала что это подсыпает нас на смесь(кушаем беллакт оптиммум1) мы на ИВ. Но дошло до того что все стало корочками а предложений поменять смесь или еще что либо не было сказали это не так еще страшно чтобы лечить хотя на ребенка было страшно смотреть. К трем месяцам слава богу все прошло личико чистенькое. Вот нам через пару дней 4 месяца а у нас начались такие же высыпания опять. Пробы на аллергены делают только с трех лет. Подскажите что делать? Стоит ли все таки настаивать на смене питания? Спасибо за ответ,1
2472,"Здравствуйте, подскажите пожалуйста, у меня участились приступы аллергии, раньше это было раз в неделю, теперь каждый день, зуд в носу, насморк, чихание, слезы, очень помогал Цетрин, сейчас не помогает, может ли быть привыкание к препарату, надо ли его сменить и на какой? На что аллергия я не знаю, может это сезонное недомогание. Началось все лет 5 назад, внезапно, опытных врачей в городе нет, можно ли вылечить аллергию или хотя бы сократить приступы и чем? Заранее благодарна",1
